Video,Quality,Video Bytes Downloaded,Loaded Percentage,Longitude,Latitude,RSRP,RSRQ,SNR,DL_bitrate,UL_bitrate,State,EVENT,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,Eid_num
D6FRezJF3rU,hd2160,0.7939706878,79.4,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,1.0,D,PERIODIC,-93.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,0.8070462481,80.7,-87.901205,42.340118,-93.0,-11.0,26.0,1.0,1.0,D,PERIODIC,-93.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,0.8070462481,80.7,-87.901205,42.340118,-94.0,-11.0,25.0,39263.0,317.0,D,PERIODIC,-95.0,-13.0,15.0,8
D6FRezJF3rU,hd2160,0.8070462481,80.7,-87.901205,42.340118,-94.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-95.0,-13.0,15.0,8
D6FRezJF3rU,hd2160,0.8070462481,80.7,-87.901205,42.340118,-94.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,15.0,8
D6FRezJF3rU,hd2160,0.8180751991,81.8,-87.901205,42.340118,-94.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,15.0,8
D6FRezJF3rU,hd2160,0.8180751991,81.8,-87.901205,42.340118,-94.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,15.0,8
D6FRezJF3rU,hd2160,0.8180751991,81.8,-87.901205,42.340118,-94.0,-11.0,25.0,74444.0,579.0,D,PERIODIC,-94.0,-11.0,15.0,8
D6FRezJF3rU,hd2160,0.8256931313,82.6,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-93.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.8256931313,82.6,-87.901205,42.340118,-93.0,-11.0,26.0,0.0,0.0,I,PERIODIC,-93.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.833083667,83.3,-87.901205,42.340118,-94.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-15.0,16.0,8
D6FRezJF3rU,hd2160,0.833083667,83.3,-87.901205,42.340118,-94.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-15.0,16.0,8
D6FRezJF3rU,hd2160,0.833083667,83.3,-87.901205,42.340118,-92.0,-11.0,25.0,42595.0,304.0,D,PERIODIC,-93.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.8494565411,84.9,-87.901205,42.340118,-92.0,-11.0,27.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,14.0,8
D6FRezJF3rU,hd2160,0.8494565411,84.9,-87.901205,42.340118,-93.0,-11.0,26.0,8.0,11.0,D,PERIODIC,-95.0,-13.0,16.0,8
D6FRezJF3rU,hd2160,0.8494565411,84.9,-87.901205,42.340118,-93.0,-11.0,26.0,4.0,4.0,D,PERIODIC,-95.0,-13.0,16.0,8
D6FRezJF3rU,hd2160,0.855027864,85.5,-87.901205,42.340118,-92.0,-11.0,26.0,7.0,5.0,D,PERIODIC,-93.0,-10.0,16.0,8
D6FRezJF3rU,hd2160,0.855027864,85.5,-87.901205,42.340118,-92.0,-11.0,25.0,41392.0,2634.0,D,PERIODIC,-93.0,-10.0,16.0,8
D6FRezJF3rU,hd2160,0.855027864,85.5,-87.901205,42.340118,-93.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-96.0,-9.0,16.0,8
D6FRezJF3rU,hd2160,0.855027864,85.5,-87.901205,42.340118,-93.0,-11.0,27.0,1.0,1.0,D,PERIODIC,-96.0,-9.0,16.0,8
D6FRezJF3rU,hd2160,0.870718535,87.1,-87.901205,42.340118,-92.0,-11.0,27.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,14.0,8
D6FRezJF3rU,hd2160,0.870718535,87.1,-87.901205,42.340118,-92.0,-11.0,27.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,14.0,8
D6FRezJF3rU,hd2160,0.870718535,87.1,-87.901205,42.340118,-94.0,-11.0,25.0,36183.0,358.0,D,PERIODIC,-94.0,-15.0,17.0,8
D6FRezJF3rU,hd2160,0.8762898613,87.6,-87.901205,42.340118,-94.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-94.0,-15.0,17.0,8
D6FRezJF3rU,hd2160,0.8762898613,87.6,-87.901205,42.340118,-94.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-95.0,-12.0,13.0,8
D6FRezJF3rU,hd2160,0.8762898613,87.6,-87.901205,42.340118,-94.0,-11.0,23.0,0.0,1.0,D,PERIODIC,-95.0,-12.0,13.0,8
D6FRezJF3rU,hd2160,0.8905024245,89.1,-87.901205,42.340118,-95.0,-11.0,23.0,0.0,1.0,D,PERIODIC,-94.0,-10.0,18.0,8
D6FRezJF3rU,hd2160,0.8905024245,89.1,-87.901205,42.340118,-95.0,-11.0,23.0,17.0,17.0,D,PERIODIC,-94.0,-10.0,18.0,8
D6FRezJF3rU,hd2160,0.8997121662,90.0,-87.901205,42.340118,-95.0,-11.0,23.0,0.0,0.0,D,PERIODIC,-93.0,-12.0,18.0,8
D6FRezJF3rU,hd2160,0.8997121662,90.0,-87.901205,42.340118,-95.0,-11.0,22.0,7.0,1.0,D,PERIODIC,-93.0,-12.0,18.0,8
D6FRezJF3rU,hd2160,0.8997121662,90.0,-87.901205,42.340118,-97.0,-11.0,22.0,2.0,2.0,D,PERIODIC,-96.0,-15.0,13.0,8
D6FRezJF3rU,hd2160,0.8997121662,90.0,-87.901205,42.340118,-97.0,-11.0,22.0,1.0,1.0,D,PERIODIC,-96.0,-15.0,13.0,8
D6FRezJF3rU,hd2160,0.9135836312,91.4,-87.901205,42.340118,-97.0,-11.0,22.0,40348.0,1626.0,D,PERIODIC,-95.0,-14.0,13.0,8
D6FRezJF3rU,hd2160,0.9135836312,91.4,-87.901205,42.340118,-97.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-95.0,-14.0,13.0,8
D6FRezJF3rU,hd2160,0.9135836312,91.4,-87.901205,42.340118,-92.0,-11.0,26.0,0.0,0.0,I,PERIODIC,-93.0,-13.0,12.0,8
D6FRezJF3rU,hd2160,0.9135836312,91.4,-87.901205,42.340118,-92.0,-11.0,26.0,6.0,6.0,D,PERIODIC,-93.0,-13.0,12.0,8
D6FRezJF3rU,hd2160,0.9300702035,93.0,-87.901205,42.340118,-91.0,-11.0,26.0,1.0,1.0,D,PERIODIC,-94.0,-11.0,14.0,8
D6FRezJF3rU,hd2160,0.9300702035,93.0,-87.901205,42.340118,-91.0,-11.0,26.0,29039.0,780.0,D,PERIODIC,-94.0,-11.0,14.0,8
D6FRezJF3rU,hd2160,0.9300702035,93.0,-87.901205,42.340118,-93.0,-11.0,24.0,1.0,1.0,D,PERIODIC,-93.0,-9.0,15.0,8
D6FRezJF3rU,hd2160,0.9300702035,93.0,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-93.0,-9.0,15.0,8
D6FRezJF3rU,hd2160,0.9300702035,93.0,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-94.0,-15.0,16.0,8
D6FRezJF3rU,hd2160,0.9521281056,95.2,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-94.0,-15.0,16.0,8
D6FRezJF3rU,hd2160,0.9521281056,95.2,-87.901205,42.340118,-97.0,-11.0,20.0,36447.0,287.0,D,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.9521281056,95.2,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,7.0,D,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.9521281056,95.2,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-95.0,-15.0,16.0,8
D6FRezJF3rU,hd2160,0.9521281056,95.2,-87.901205,42.340118,-97.0,-11.0,20.0,3.0,3.0,D,PERIODIC,-95.0,-15.0,16.0,8
D6FRezJF3rU,hd2160,0.9521281056,95.2,-87.901205,42.340118,-97.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.9521281056,95.2,-87.901205,42.340118,-97.0,-11.0,20.0,24485.0,209.0,D,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.975891512,97.6,-87.901205,42.340118,-97.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.975891512,97.6,-87.901205,42.340118,-97.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,16.0,8
D6FRezJF3rU,hd2160,0.975891512,97.6,-87.901205,42.340118,-93.0,-11.0,25.0,1.0,1.0,D,PERIODIC,-94.0,-14.0,18.0,8
D6FRezJF3rU,hd2160,0.975891512,97.6,-87.901205,42.340118,-94.0,-11.0,24.0,2.0,2.0,D,PERIODIC,-95.0,-12.0,12.0,8
D6FRezJF3rU,hd2160,0.975891512,97.6,-87.901205,42.340118,-94.0,-11.0,24.0,28458.0,1065.0,D,PERIODIC,-95.0,-12.0,12.0,8
D6FRezJF3rU,hd2160,0.975891512,97.6,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-95.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.9941972937,99.4,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-95.0,-14.0,14.0,8
D6FRezJF3rU,hd2160,0.9941972937,99.4,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-95.0,-13.0,14.0,8
D6FRezJF3rU,hd2160,0.9941972937,99.4,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-95.0,-13.0,14.0,8
D6FRezJF3rU,hd2160,0.9941972937,99.4,-87.901205,42.340118,-92.0,-11.0,24.0,37202.0,314.0,D,PERIODIC,-93.0,-13.0,14.0,8
D6FRezJF3rU,hd2160,0.9941972937,99.4,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-93.0,-13.0,14.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-95.0,-12.0,12.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,8.0,D,PERIODIC,-95.0,-12.0,12.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,25.0,4.0,5.0,D,PERIODIC,-93.0,-10.0,12.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,12.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-95.0,-12.0,12.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-95.0,-12.0,12.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-95.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-95.0,-10.0,15.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,25.0,0.0,0.0,I,PERIODIC,-95.0,-12.0,12.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-92.0,-11.0,25.0,1.0,1.0,D,PERIODIC,-95.0,-12.0,12.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-93.0,-11.0,24.0,5.0,5.0,D,PERIODIC,-95.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-95.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-93.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-93.0,-12.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-93.0,-11.0,26.0,0.0,0.0,I,PERIODIC,-93.0,-12.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-94.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-93.0,-14.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-94.0,-11.0,24.0,9.0,10.0,D,PERIODIC,-93.0,-14.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-94.0,-11.0,24.0,5.0,5.0,D,PERIODIC,-94.0,-11.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-94.0,-11.0,22.0,0.0,0.0,D,PERIODIC,-94.0,-11.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,13.0,13.0,D,PERIODIC,-94.0,-12.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,0.0,0.0,D,PERIODIC,-94.0,-12.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-13.0,13.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,23.0,0.0,0.0,D,PERIODIC,-93.0,-10.0,19.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,19.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,19.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,23.0,6.0,8.0,D,PERIODIC,-93.0,-10.0,19.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,23.0,1.0,1.0,D,PERIODIC,-93.0,-13.0,19.0,8
D6FRezJF3rU,hd2160,1.0,100.0,-87.901205,42.340118,-96.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-93.0,-13.0,19.0,8
A6aRkhlqWuE,hd2160,0.01712379979,1.7,-87.901214,42.340114,-99.0,-11.0,20.0,37.0,39.0,D,PERIODIC,-95.0,-12.0,15.0,11
A6aRkhlqWuE,hd2160,0.09656411628,9.7,-87.901214,42.340114,-99.0,-11.0,20.0,0.0,0.0,D,PERIODIC,-94.0,-10.0,15.0,11
A6aRkhlqWuE,hd2160,0.105925718,10.6,-87.901214,42.340114,-98.0,-11.0,19.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,18.0,11
A6aRkhlqWuE,hd2160,0.105925718,10.6,-87.901214,42.340114,-98.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,18.0,11
A6aRkhlqWuE,hd2160,0.21184614,21.2,-87.901214,42.340114,-99.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-94.0,-14.0,17.0,11
A6aRkhlqWuE,hd2160,0.21184614,21.2,-87.901214,42.340114,-99.0,-11.0,21.0,52620.0,5931.0,D,PERIODIC,-94.0,-14.0,17.0,11
A6aRkhlqWuE,hd2160,0.21184614,21.2,-87.901214,42.340114,-99.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,17.0,11
A6aRkhlqWuE,hd2160,0.21184614,21.2,-87.901214,42.340114,-99.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,17.0,11
A6aRkhlqWuE,hd2160,0.21184614,21.2,-87.901214,42.340114,-99.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,17.0,11
A6aRkhlqWuE,hd2160,0.21184614,21.2,-87.901214,42.340114,-99.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,17.0,11
A6aRkhlqWuE,hd2160,0.21184614,21.2,-87.901214,42.340114,-98.0,-11.0,23.0,0.0,302.0,D,PERIODIC,-93.0,-10.0,17.0,11
A6aRkhlqWuE,hd2160,0.21184614,21.2,-87.901214,42.340114,-98.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,17.0,11
A6aRkhlqWuE,hd2160,0.21184614,21.2,-87.901214,42.340114,-99.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,19.0,11
A6aRkhlqWuE,hd2160,0.2907515531,29.1,-87.901214,42.340114,-99.0,-11.0,22.0,7.0,8.0,D,PERIODIC,-93.0,-10.0,19.0,11
A6aRkhlqWuE,hd2160,0.2907515531,29.1,-87.901214,42.340114,-99.0,-11.0,21.0,0.0,0.0,D,PERIODIC,-94.0,-9.0,21.0,11
A6aRkhlqWuE,hd2160,0.2907515531,29.1,-87.901214,42.340114,-99.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-94.0,-9.0,21.0,11
A6aRkhlqWuE,hd2160,0.2907515531,29.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,18.0,11
A6aRkhlqWuE,hd2160,0.2907515531,29.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,18.0,11
A6aRkhlqWuE,hd2160,0.2907515531,29.1,-87.901214,42.340114,-99.0,-11.0,22.0,4.0,4.0,D,PERIODIC,-93.0,-9.0,19.0,11
A6aRkhlqWuE,hd2160,0.2907515531,29.1,-87.901214,42.340114,-99.0,-11.0,22.0,12.0,12.0,D,PERIODIC,-93.0,-9.0,19.0,11
A6aRkhlqWuE,hd2160,0.2907515531,29.1,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,D,PERIODIC,-93.0,-10.0,19.0,11
A6aRkhlqWuE,hd2160,0.370726773,37.1,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,19.0,11
A6aRkhlqWuE,hd2160,0.370726773,37.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-91.0,-12.0,15.0,11
A6aRkhlqWuE,hd2160,0.370726773,37.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-91.0,-12.0,15.0,11
A6aRkhlqWuE,hd2160,0.370726773,37.1,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-90.0,-11.0,19.0,11
A6aRkhlqWuE,hd2160,0.370726773,37.1,-87.901214,42.340114,-99.0,-11.0,22.0,39175.0,1218.0,D,PERIODIC,-90.0,-11.0,19.0,11
A6aRkhlqWuE,hd2160,0.370726773,37.1,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-12.0,20.0,11
A6aRkhlqWuE,hd2160,0.370726773,37.1,-87.901214,42.340114,-99.0,-11.0,22.0,1.0,1.0,D,PERIODIC,-93.0,-12.0,20.0,11
A6aRkhlqWuE,hd2160,0.3724868156,37.2,-87.901214,42.340114,-99.0,-11.0,22.0,5.0,5.0,D,PERIODIC,-93.0,-9.0,20.0,11
A6aRkhlqWuE,hd2160,0.3724868156,37.2,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,D,PERIODIC,-93.0,-9.0,20.0,11
A6aRkhlqWuE,hd2160,0.4388636116,43.9,-87.901214,42.340114,-98.0,-11.0,22.0,10.0,0.0,D,PERIODIC,-94.0,-10.0,16.0,11
A6aRkhlqWuE,hd2160,0.4388636116,43.9,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,16.0,11
A6aRkhlqWuE,hd2160,0.4388636116,43.9,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,9.0,11
A6aRkhlqWuE,hd2160,0.4388636116,43.9,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,D,PERIODIC,-93.0,-10.0,9.0,11
A6aRkhlqWuE,hd2160,0.4388636116,43.9,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,9.0,11
A6aRkhlqWuE,hd2160,0.4388636116,43.9,-87.901214,42.340114,-98.0,-11.0,22.0,31299.0,1936.0,D,PERIODIC,-93.0,-10.0,9.0,11
A6aRkhlqWuE,hd2160,0.5114191006,51.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-9.0,9.0,11
A6aRkhlqWuE,hd2160,0.5114191006,51.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-9.0,9.0,11
A6aRkhlqWuE,hd2160,0.5114191006,51.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-96.0,-11.0,9.0,11
A6aRkhlqWuE,hd2160,0.5114191006,51.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-96.0,-11.0,9.0,11
A6aRkhlqWuE,hd2160,0.5114191006,51.1,-87.901214,42.340114,-98.0,-11.0,22.0,33520.0,280.0,D,PERIODIC,-93.0,-9.0,9.0,11
A6aRkhlqWuE,hd2160,0.5114191006,51.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-9.0,9.0,11
A6aRkhlqWuE,hd2160,0.5114191006,51.1,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-13.0,9.0,11
A6aRkhlqWuE,hd2160,0.529607406,53.0,-87.901214,42.340114,-98.0,-11.0,22.0,4.0,4.0,D,PERIODIC,-93.0,-13.0,9.0,11
A6aRkhlqWuE,hd2160,0.53595733,53.6,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,3.0,D,PERIODIC,-94.0,-10.0,14.0,11
A6aRkhlqWuE,hd2160,0.53595733,53.6,-87.901214,42.340114,-99.0,-11.0,22.0,32778.0,317.0,D,PERIODIC,-94.0,-10.0,14.0,11
A6aRkhlqWuE,hd2160,0.53595733,53.6,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,15.0,11
A6aRkhlqWuE,hd2160,0.5700284026,57.0,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,15.0,11
A6aRkhlqWuE,hd2160,0.5700284026,57.0,-87.901214,42.340114,-97.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-93.0,-14.0,18.0,11
A6aRkhlqWuE,hd2160,0.5700284026,57.0,-87.901214,42.340114,-97.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-93.0,-14.0,18.0,11
A6aRkhlqWuE,hd2160,0.5700284026,57.0,-87.901214,42.340114,-97.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,18.0,11
A6aRkhlqWuE,hd2160,0.5700284026,57.0,-87.901214,42.340114,-97.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,18.0,11
A6aRkhlqWuE,hd2160,0.5700284026,57.0,-87.901214,42.340114,-98.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,15.0,11
A6aRkhlqWuE,hd2160,0.5700284026,57.0,-87.901214,42.340114,-98.0,-11.0,23.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,15.0,11
A6aRkhlqWuE,hd2160,0.6069240127,60.7,-87.901214,42.340114,-99.0,-11.0,21.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,17.0,11
A6aRkhlqWuE,hd2160,0.6069240127,60.7,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-10.0,17.0,11
A6aRkhlqWuE,hd2160,0.6069240127,60.7,-87.901214,42.340114,-98.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,15.0,11
A6aRkhlqWuE,hd2160,0.6069240127,60.7,-87.901214,42.340114,-98.0,-11.0,20.0,9.0,11.0,D,PERIODIC,-94.0,-11.0,15.0,11
A6aRkhlqWuE,hd2160,0.6069240127,60.7,-87.901214,42.340114,-98.0,-11.0,22.0,5.0,5.0,D,PERIODIC,-94.0,-11.0,15.0,11
A6aRkhlqWuE,hd2160,0.6069240127,60.7,-87.901214,42.340114,-99.0,-11.0,20.0,0.0,0.0,I,PERIODIC,-96.0,-14.0,17.0,11
A6aRkhlqWuE,hd2160,0.6069240127,60.7,-87.901214,42.340114,-99.0,-11.0,24.0,5.0,4.0,D,PERIODIC,-96.0,-14.0,17.0,11
A6aRkhlqWuE,hd2160,0.6438196281,64.4,-87.901214,42.340114,-97.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,16.0,11
A6aRkhlqWuE,hd2160,0.6438196281,64.4,-87.901214,42.340114,-97.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,16.0,11
A6aRkhlqWuE,hd2160,0.6438196281,64.4,-87.901214,42.340114,-97.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,16.0,11
A6aRkhlqWuE,hd2160,0.6438196281,64.4,-87.901214,42.340114,-97.0,-11.0,24.0,0.0,0.0,I,PERIODIC,-94.0,-10.0,16.0,11
A6aRkhlqWuE,hd2160,0.6438196281,64.4,-87.901214,42.340114,-97.0,-11.0,24.0,41043.0,3224.0,D,PERIODIC,-94.0,-10.0,16.0,11
A6aRkhlqWuE,hd2160,0.6438196281,64.4,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,15.0,11
A6aRkhlqWuE,hd2160,0.6438196281,64.4,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-93.0,-11.0,15.0,11
A6aRkhlqWuE,hd2160,0.6722416098,67.2,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,15.0,11
A6aRkhlqWuE,hd2160,0.6722416098,67.2,-87.901214,42.340114,-99.0,-11.0,22.0,0.0,0.0,I,PERIODIC,-94.0,-11.0,15.0,11
